Critic_Count,Critic_Score,Developer,EU_Sales,Genre,Global_Sales,JP_Sales,NA_Sales,Name,Number_of_Records,Other_Sales,Publisher,Rating,User_Count,User_Score,Year_of_Release
58,6.433333333,id Software,0K,Shooter,1070000,0K,0K,Doom 3 BFG Edition,1,0K,Bethesda Softworks,M,449,6.066666667,2012
0,0,Namco Bandai Games,0K,Strategy,570000,444K,0K,SD Gundam G Generation Neo,1,0K,Namco Bandai Games,E,0,0,2002
79,6.9,High Voltage Software,0K,Shooter,570000,0K,0K,The Conduit,1,0K,Sega,T,258,8.2,2009
27,7.066666667,Ubisoft,0K,Misc,1760000,0K,0K,Just Dance 2016,1,0K,Ubisoft,E10+,60,6,2015
32,8.7,Digital Illusions,0K,Racing,570000,0K,0K,RalliSport Challenge,1,0K,Microsoft Game Studios,E,19,8.3,2002
35,5.8,Capcom,0K,Action,570000,0K,0K,Resident Evil Outbreak File #2,1,0K,Capcom,M,70,7.7,2004
0,0,THQ,0K,Action,570000,0K,0K,Bob the Builder: Can We Fix It?,1,0K,THQ,T,0,0,2000
102,7.333333333,Ubisoft Paris,0K,Shooter,910000,0K,0K,XIII,1,0K,Ubisoft,M,70,8.2,2003
33,7.8,Neverland,0K,Role-Playing,570000,0K,0K,Rune Factory 4,1,0K,Xseed Games,E10+,122,8.1,2012
66,7.7,Silicon Studio,0K,Role-Playing,570000,0K,0K,3D Dot Game Heroes,1,0K,SouthPeak Games,E10+,96,8,2009
29,6.266666667,Asobo Studio,0K,Action,1100000,0K,0K,Up,1,0K,THQ,E10+,14,7.1,2009
10,8.3,Capcom,0K,Role-Playing,560000,0K,0K,Breath of Fire IV,1,0K,Capcom,T,45,8.9,2000
59,7.2,"Namco Bandai Games, Bandai Namco Games",0K,Role-Playing,960000,0K,0K,Tales of Zestiria,1,0K,Namco Bandai Games,T,362,7.4,2015
49,8.3,Vanilla Ware,0K,Role-Playing,560000,0K,0K,Odin Sphere,1,0K,Square Enix,T,59,8.6,2007
72,5.333333333,Universal Interactive,0K,Action,1460000,0K,0K,The Incredible Hulk,1,0K,Universal Interactive,RP,49,6.4,2003
35,6.55,EA Tiburon,0K,Sports,710000,0K,0K,Arena Football,1,0K,Electronic Arts,E10+,24,8.55,2006
51,7.866666667,Black Box,0K,Sports,1040000,0K,0K,NHL Hitz 20-02,1,0K,Midway Games,E,26,8.333333333,2001
77,6.05,Etranges Libellules,0K,Platform,2170000,0K,0K,The Legend of Spyro: Dawn of the Dragon,1,0K,Vivendi Games,E10+,116,6.84,2008
10,6.6,Nintendo,0K,Puzzle,560000,0K,0K,Classic NES Series: Dr. Mario,1,0K,Nintendo,E,6,7.5,2004
42,6.5,EA Canada,0K,Sports,770000,0K,0K,NCAA March Madness 07,1,0K,Electronic Arts,E,22,7.85,2007
10,6.5,Artificial Mind and Movement,0K,Platform,560000,0K,0K,"Monsters, Inc. Scream Team",1,0K,Sony Computer Entertainment,E,8,6.9,2001
137,7.333333333,Relic,0K,Shooter,1200000,0K,0K,"Warhammer 40,000: Space Marine",1,0K,THQ,M,990,7.533333333,2011
0,0,Konami Digital Entertainment,0K,Misc,560000,0K,0K,Yu-Gi-Oh! World Championship Tournament 2004,1,0K,Konami Digital Entertainment,RP,0,0,2004
9,6,Sand Grain Studios,0K,Sports,870000,0K,0K,Cabela's Big Game Hunter 2005 Adventures,1,0K,Activision,T,31,8.5,2004
145,7.9,Digital Illusions,0K,Shooter,1410000,0K,0K,Battlefield 2: Modern Combat,1,0K,Electronic Arts,T,173,8,2005
33,7.15,Acclaim Studios Austin,0K,Sports,780000,0K,0K,All-Star Baseball 2002,1,0K,Acclaim Entertainment,E,17,6.6,2001
0,0,Infogrames,0K,Sports,870000,0K,0K,Backyard NFL Football,1,0K,Infogrames,E,0,0,2002
0,0,Electronic Arts,0K,Racing,560000,0K,0K,NASCAR Rumble,1,0K,Electronic Arts,E,0,0,2000
26,6.8,Anchor,0K,Fighting,560000,0K,0K,WWE Raw 2,1,0K,THQ,T,25,7.3,2003
0,0,Laguna,0K,Platform,560000,444K,0K,Mega Man X2,1,0K,Laguna,RP,0,0,1993
75,6.6,Rockstar London,0K,Action,1400000,0K,0K,Manhunt 2,1,0K,Take-Two Interactive,M,137,7.666666667,2007
35,5.6,Racjin,0K,Role-Playing,560000,0K,0K,Fullmetal Alchemist and the Broken Angel,1,0K,Square Enix,T,38,8.1,2003
0,0,Nintendo,0K,Role-Playing,560000,444K,0K,Hamtaro: Ham-Hams Unite!,1,0K,Nintendo,E,0,0,2001
140,6.4,Eurocom Entertainment Software,0K,Action,1090000,0K,0K,Batman Begins,1,0K,Electronic Arts,T,110,7.125,2005
0,0,Level 5,0K,Action,560000,444K,0K,Yokai Sangokushi,1,0K,Level 5,T,0,0,2016
6,5.6,Magenta Software,0K,Misc,560000,0K,0K,Dr. Seuss' The Cat in the Hat,1,0K,Vivendi Games,E,8,6.5,2003
5,4.7,Digital Illusions,0K,Misc,560000,0K,0K,Barbie Groovy Games,1,0K,Universal Interactive,E,4,7,2002
0,0,Konami Digital Entertainment,0K,Strategy,560000,0K,0K,Yu-Gi-Oh! Reshef of Destruction,1,0K,Konami Digital Entertainment,RP,0,0,2003
36,7.1,Artoon,0K,Platform,560000,0K,0K,Blinx: The Time Sweeper,1,0K,Microsoft Game Studios,E,41,8,2002
45,9.1,Visual Concepts,0K,Sports,920000,0K,0K,ESPN NFL Football,1,0K,Sega,E,70,8.7,2003
0,0,Takara,0K,Fighting,560000,444K,0K,Fatal Fury Special,1,0K,Takara,E,0,0,1994
19,7.2,"Tetris Online, Inc",0K,Puzzle,560000,0K,0K,Tetris Party Deluxe,1,0K,Nintendo,E,4,5.8,2010
0,0,Nintendo,0K,Misc,560000,444K,0K,DS Bimoji Training,1,0K,Nintendo,E,0,0,2008
73,8.3,SCE Japan Studio,0K,Action,560000,0K,0K,Gravity Rush,1,0K,Sony Computer Entertainment,T,625,8.5,2012
120,7.15,Remedy Entertainment,0K,Action,580000,0K,0K,Quantum Break,1,0K,Microsoft Game Studios,M,2198,5.55,2016
39,7.5,Awesome Studios,0K,Puzzle,560000,0K,0K,Archer Maclean's Mercury,1,0K,Ignition Entertainment,E,21,6.6,2005
65,4.925,Ubisoft Montreal,0K,Action,1070000,0K,0K,TMNT,1,0K,Ubisoft,E10+,60,4.625,2007
14,5.9,Pipe Dream Interactive,0K,Shooter,560000,0K,0K,Soldier of Fortune: Gold Edition,1,0K,Codemasters,M,17,6.8,2001
41,7.7,Bullets,0K,Role-Playing,560000,0K,0K,Final Fantasy IV: The Complete Collection,1,0K,Square Enix,E10+,80,7.5,2011
74,7.4,Kaos Studios,0K,Shooter,580000,0K,0K,Frontlines: Fuel of War,1,0K,THQ,T,248,7.35,2008
17,7.6,Pacific Coast Power & Light,0K,Racing,720000,0K,0K,MX 2002 Featuring Ricky Carmichael,1,0K,THQ,E,9,8.3,2001
15,7.8,Game Arts,0K,Role-Playing,760000,0K,0K,Lunar: Silver Star Story Complete,1,0K,Kadokawa Shoten,T,35,9.1,1998
6,6.8,Marvelous Entertainment,0K,Simulation,850000,0K,0K,Harvest Moon: The Tale of Two Towns,1,0K,Natsume,E,13,7.5,2010
64,8.3,Grasshopper Manufacture,0K,Action,550000,0K,0K,No More Heroes,1,0K,Rising Star Games,M,259,8.4,2007
0,0,Midway Games,0K,Sports,800000,0K,0K,NBA Showtime: NBA on NBC,1,0K,Midway Games,RP,0,0,1999
58,8.4,Ready at Dawn,0K,Action,550000,0K,0K,God of War: Origins Collection,1,0K,Sony Computer Entertainment,M,208,8.4,2011
4,4.7,High Voltage Software,0K,Platform,1000000,0K,0K,Dora The Explorer: Dora Saves the Snow Princess,1,0K,Take-Two Interactive,E,5,7,2008
22,8,Crystal Dynamics,0K,Action,550000,0K,0K,Soul Reaver 2,1,0K,Eidos Interactive,M,35,8.5,2001
53,9.4,Aspect,0K,Action,550000,0K,0K,Metal Gear Solid 3: Subsistence,1,0K,Konami Digital Entertainment,M,439,9.3,2005
0,0,Electronic Arts,0K,Action,550000,0K,0K,The Godfather (old US sales),1,0K,Electronic Arts,E,0,0,2006
125,8.1,Ninja Theory,0K,Action,1090000,0K,0K,Enslaved: Odyssey to the West,1,0K,Namco Bandai Games,T,607,7.6,2010
0,0,Sega,0K,Racing,550000,444K,0K,Daytona USA,1,0K,Sega,T,0,0,1994
33,6.8,Anchor,0K,Fighting,550000,0K,0K,WWF Raw,1,0K,THQ,T,15,6.6,2002
0,0,Banpresto,0K,Role-Playing,550000,444K,0K,Shin Super Robot Taisen,1,0K,Banpresto,RP,0,0,1996
0,0,Nintendo,0K,Fighting,550000,444K,0K,Jump Super Stars,1,0K,Nintendo,E,0,0,2005
0,0,Activision,0K,Sports,550000,0K,0K,The Activision Decathlon,1,0K,Activision,T,0,0,1982
0,0,D3Publisher,0K,Shooter,550000,0K,0K,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,1,0K,D3Publisher,T,0,0,2001
0,0,Eidos Interactive,0K,Action,550000,0K,0K,Fighting Force 2,1,0K,Eidos Interactive,T,0,0,1999
0,0,Sega,0K,Adventure,660000,444K,0K,Sakura Wars,1,0K,Sega,T,0,0,1996
0,0,Powerhead Games,0K,Simulation,790000,0K,0K,Catz,1,0K,Ubisoft,E,24,6.6,2006
19,6.7,Deep Space,0K,Action,550000,0K,0K,Extermination,1,0K,Sony Computer Entertainment,M,19,7.8,2001
36,6.9,Ubisoft,0K,Adventure,810000,0K,0K,Batman: Vengeance,1,0K,Ubisoft,T,28,6.25,2001
0,0,Sony Computer Entertainment,0K,Platform,550000,0K,0K,Ratchet & Clank: Quest for Booty,1,0K,Sony Computer Entertainment,RP,0,0,2008
0,0,Enterbrain,0K,Sports,550000,444K,0K,Derby Stallion 04,1,0K,Enterbrain,T,0,0,2004
4,4.1,Activision,0K,Sports,580000,0K,0K,Rapala Tournament Fishing!,1,0K,Activision,T,6,8,2006
55,7.6,Clap Hanz,0K,Sports,830000,444K,0K,Hot Shots Golf: World Invitational,1,0K,Sony Computer Entertainment,E,86,8,2011
17,8.2,Inti,0K,Platform,550000,0K,0K,Mega Man Zero,1,0K,Capcom,E,31,8.9,2002
64,7.166666667,Capcom,0K,Action,1110000,0K,0K,Resident Evil: Revelations 2,1,0K,Capcom,M,549,7.28,2015
0,0,Activision,0K,Action,1390000,0K,0K,The Amazing Spider-Man 2 (2014),1,0K,Activision,T,0,0,2014
0,0,Namco Bandai Games,0K,Strategy,550000,444K,0K,SD Gundam G Generation Zero,1,0K,Namco Bandai Games,E,0,0,1999
84,6.2,THQ Digital Studio Phoenix,0K,Racing,1010000,0K,0K,MX vs. ATV: Alive,1,0K,THQ,E,35,6.95,2011
0,0,Banpresto,0K,Strategy,550000,444K,0K,Super Robot Taisen F,1,0K,Banpresto,RP,0,0,1997
4,6.7,Brain Toys,0K,Simulation,550000,0K,0K,Purr Pals,1,0K,THQ,E,6,6.8,2007
0,0,Sega,0K,Sports,550000,444K,0K,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,1,0K,Sega,T,0,0,2002
0,0,Sony Computer Entertainment,0K,Platform,550000,0K,0K,Secret Agent Clank(US sales),1,0K,Sony Computer Entertainment,RP,0,0,2008
0,0,Banpresto,0K,Strategy,780000,444K,0K,Super Robot Taisen F Kanketsuhen,1,0K,Banpresto,RP,0,0,1998
23,5.733333333,Activision,0K,Action,1170000,0K,0K,Madagascar: Escape 2 Africa,1,0K,Activision,T,14,6.866666667,2008
22,7,iNiS,0K,Misc,550000,0K,0K,Lips: Number One Hits,1,0K,Microsoft Game Studios,T,7,7.6,2009
0,0,505 Games,0K,Misc,550000,0K,0K,Grease,1,0K,505 Games,T,0,0,2010
46,7.6,Naughty Dog,0K,Racing,550000,0K,0K,Jak X: Combat Racing,1,0K,Sony Computer Entertainment,T,63,7.7,2005
0,0,Nintendo,0K,Platform,550000,0K,0K,Donkey Kong Jungle Climber,1,0K,Nintendo,E,0,0,2007
14,4.1,Hothouse Creations,0K,Misc,770000,0K,0K,American Idol,1,0K,Codemasters,E,17,4.8,2003
0,0,Microprose,0K,Misc,550000,0K,0K,Top Gun: Fire at Will!,1,0K,Microprose,RP,0,0,1996
19,6.7,Nuevo Retro Games,0K,Puzzle,550000,0K,0K,CrossworDS,1,0K,Deep Silver,E,6,6.8,2008
34,8.2,Rare Ltd.,0K,Simulation,550000,0K,0K,Viva Pinata: Pocket Paradise,1,0K,THQ,E,15,7.1,2008
84,7.5,Sanzaru Games,0K,Platform,790000,0K,0K,Sly Cooper: Thieves in Time,1,0K,Sony Computer Entertainment Europe,E10+,491,8.25,2013
0,0,Sony Computer Entertainment,0K,Misc,540000,0K,0K,SingStar Summer Party,1,0K,Sony Computer Entertainment,RP,0,0,2008
102,7.633333333,Yager,0K,Shooter,1190000,0K,0K,Spec Ops: The Line,1,0K,Take-Two Interactive,M,1906,8.133333333,2012
52,8.05,Electronic Arts,0K,Sports,1080000,0K,0K,NHL 14,1,0K,Electronic Arts,E10+,171,5.95,2013
51,7.8,Codemasters Birmingham,0K,Racing,840000,0K,0K,F1 2013,1,0K,Codemasters,E,73,6.45,2013
0,0,SquareSoft,0K,Sports,540000,444K,0K,Gekikuukan Pro Yakyuu: At the End of the Century 1999,1,0K,SquareSoft,T,0,0,2000
102,7.05,Yuke's,0K,Fighting,930000,0K,0K,Legends of WrestleMania,1,0K,THQ,T,42,6.4,2009
0,0,Imagineer,0K,Role-Playing,540000,444K,0K,Medarot 2: Kabuto / Kuwagata Version,1,0K,Imagineer,E,0,0,1999
24,8.2,Konami Computer Entertainment Hawaii,0K,Simulation,540000,0K,0K,Dance Dance Revolution Ultramix,1,0K,Konami Digital Entertainment,E,10,8.8,2003
61,6.725,Radical Entertainment,0K,Racing,1070000,0K,0K,Crash Tag Team Racing,1,0K,Vivendi Games,E10+,96,7.3,2005
39,7.5,Square Enix,0K,Strategy,540000,0K,0K,Front Mission 4,1,0K,Square Enix,T,22,8.6,2003
0,0,THQ,0K,Platform,540000,0K,0K,The Fairly Odd Parents: Breakin' Da Rules,1,0K,THQ,T,0,0,2003
0,0,Level 5,0K,Role-Playing,540000,444K,0K,Ninokuni: Shikkoku no Madoushi,1,0K,Level 5,T,0,0,2010
75,7.85,Day 1 Studios,0K,Shooter,880000,0K,0K,F.E.A.R.,1,0K,Vivendi Games,M,195,7.35,2007
0,0,Namco Bandai Games,0K,Racing,860000,0K,0K,SRS: Street Racing Syndicate,1,0K,Namco Bandai Games,E,0,0,2004
21,7,Dimps Corporation,0K,Fighting,540000,0K,0K,Dragon Ball Z: Shin Budokai,1,0K,Atari,T,19,8.1,2006
61,7.6,Electronic Arts,0K,Sports,1050000,0K,0K,Tiger Woods PGA Tour 13,1,0K,Electronic Arts,E,48,5.65,2012
45,6.15,"Omega Force, Koei Tecmo Games",0K,Action,720000,0K,0K,Dynasty Warriors: Gundam 3,1,0K,Tecmo Koei,T,40,7.65,2010
0,0,CPG Products,0K,Action,540000,0K,0K,Action Force,1,0K,CPG Products,RP,0,0,1982
0,0,Electronic Arts,0K,Sports,540000,0K,0K,FIFA 99,1,0K,Electronic Arts,E,0,0,1998
0,0,Midway Games,0K,Action,1010000,0K,0K,Gauntlet Legends,1,0K,Midway Games,RP,0,0,1999
0,0,Namco Bandai Games,0K,Fighting,540000,444K,0K,Kidou Senshi Gundam: Extreme VS,1,0K,Namco Bandai Games,E,0,0,2011
0,0,System 3 Arcade Software,0K,Racing,580000,0K,0K,System 3 presents Ferrari Challenge Trofeo Pirelli,1,0K,System 3 Arcade Software,RP,0,0,2008
15,5.45,Robomodo,0K,Sports,1080000,0K,0K,Tony Hawk: Shred,1,0K,Activision,E,23,6.766666667,2010
76,7.5,EA Canada,0K,Sports,1230000,0K,0K,NBA Live 10,1,0K,Electronic Arts,E,72,6.466666667,2009
123,7.9,4A Games,0K,Shooter,780000,0K,0K,Metro 2033,1,0K,THQ,M,1823,8,2010
0,0,Sony Computer Entertainment,0K,Misc,540000,0K,0K,Bust A Groove,1,0K,Sony Computer Entertainment,RP,0,0,1998
42,8.5,Intelligent Systems,0K,Action,540000,0K,0K,Fire Emblem: Path of Radiance,1,0K,Nintendo,T,141,8.9,2005
0,0,Enix Corporation,0K,Role-Playing,540000,444K,0K,Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,1,0K,Enix Corporation,RP,0,0,2002
57,7.8,Cing,0K,Adventure,540000,0K,0K,Hotel Dusk: Room 215,1,0K,Nintendo,T,102,8.6,2007
57,6.9,Racjin,0K,Role-Playing,540000,0K,0K,Final Fantasy Explorers,1,0K,Square Enix,E10+,87,7,2014
0,0,Aruze Corp,0K,Misc,540000,444K,0K,Pachi-Slot Aruze Oukoku 2,1,0K,Aruze Corp,RP,0,0,1999
7,6,Altron,0K,Misc,920000,0K,0K,Bratz: Rock Angelz,1,0K,THQ,E,7,5.1,2004
11,7.4,WXP,0K,Shooter,540000,0K,0K,Greg Hastings' Tournament Paintball,1,0K,Activision,T,42,9.2,2004
0,0,Konami Digital Entertainment,0K,Sports,540000,444K,0K,World Soccer Winning Eleven 7 International (JP version),1,0K,Konami Digital Entertainment,RP,0,0,2004
36,8.8,Visual Concepts,0K,Sports,810000,0K,0K,ESPN NBA Basketball,1,0K,Sega,E,63,8.3,2003
109,7.1,Reality Pump,0K,Role-Playing,1200000,0K,0K,Two Worlds II,1,0K,Unknown,M,520,6.7,2011
67,6.333333333,Edge of Reality,0K,Platform,1160000,0K,0K,Over the Hedge,1,0K,Activision,E10+,25,8.1,2006
15,8,Shaba Games,0K,Sports,540000,0K,0K,Mat Hoffman's Pro BMX,1,0K,Activision,E,16,8.6,2001
0,0,Ubisoft,0K,Misc,540000,0K,0K,Let's Draw!,1,0K,Ubisoft,E10+,0,0,2008
40,6.233333333,Inevitable Entertainment,0K,Platform,1140000,0K,0K,The Hobbit,1,0K,Vivendi Games,E,39,8.366666667,2003
41,8,Incognito Inc.,0K,Fighting,540000,0K,0K,War of the Monsters,1,0K,Sony Computer Entertainment,T,68,8.9,2003
88,4.2,Electronic Arts,0K,Action,1890000,0K,0K,Harry Potter and the Deathly Hallows - Part 1,1,0K,Electronic Arts,T,117,4.58,2010
118,8.366666667,Radical Entertainment,0K,Action,920000,0K,0K,The Incredible Hulk: Ultimate Destruction,1,0K,Vivendi Games,T,74,8.6,2005
49,5.8,Nex Entertainment,0K,Shooter,540000,0K,0K,Time Crisis: Razing Storm,1,0K,Namco Bandai Games,T,15,5.9,2010
7,4.6,Destineer,0K,Sports,530000,0K,0K,Summer Sports: Paradise Island,1,0K,Ubisoft,E,7,4.6,2008
0,0,Sega,0K,Adventure,530000,444K,0K,"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare",1,0K,Sega,T,0,0,1998
21,8.1,Namco,0K,Shooter,530000,0K,0K,Time Crisis II,1,0K,Namco Bandai Games,T,20,7.9,2001
0,0,Nintendo,0K,Role-Playing,530000,444K,0K,Inazuma Eleven GO,1,0K,Nintendo,E,0,0,2011
0,0,ASCII Entertainment,0K,Adventure,530000,0K,0K,Clock Tower,1,0K,ASCII Entertainment,RP,0,0,1996
40,7.7,EA Canada,0K,Sports,730000,0K,0K,NCAA March Madness 06,1,0K,Electronic Arts,E,18,8.15,2005
54,8.3,Sega,0K,Role-Playing,530000,0K,0K,Valkyria Chronicles II,1,0K,Sega,T,67,8.1,2010
0,0,Sony Computer Entertainment,0K,Misc,530000,0K,0K,Jampack Volume 11,1,0K,Sony Computer Entertainment,RP,0,0,2004
62,8.5,Eighting,0K,Fighting,530000,0K,0K,Tatsunoko vs. Capcom: Ultimate All-Stars,1,0K,Capcom,T,85,8.8,2010
26,7.8,Neverland,0K,Role-Playing,530000,0K,0K,Rune Factory: A Fantasy Harvest Moon,1,0K,Rising Star Games,E,52,8.1,2006
75,7.3,Crystal Dynamics,0K,Action,730000,0K,0K,Legacy of Kain: Defiance,1,0K,Eidos Interactive,M,137,8.633333333,2003
37,7.9,EA Canada,0K,Sports,810000,0K,0K,NCAA March Madness 2005,1,0K,Electronic Arts,E,17,8.05,2004
16,5.1,Eutechnyx,0K,Racing,530000,0K,0K,007 Racing,1,0K,Electronic Arts,T,14,4.6,2000
64,5.9,Pivotal Games,0K,Shooter,750000,0K,0K,Conflict: Vietnam,1,0K,SCi,M,30,7.7,2004
77,8,Vanillaware,0K,Role-Playing,880000,0K,0K,Dragon's Crown,1,0K,Nippon Ichi Software,T,486,8.35,2013
0,0,Sega,0K,Misc,650000,0K,0K,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,1,0K,Sega,T,0,0,2004
23,7.8,Midway,0K,Sports,530000,0K,0K,MLB SlugFest 20-04,1,0K,Midway Games,E,8,8.3,2003
0,0,Eidos Interactive,0K,Platform,740000,0K,0K,Gex 3: Deep Cover Gecko,1,0K,Eidos Interactive,T,0,0,1999
54,6.7,EA Tiburon,0K,Racing,1030000,0K,0K,NASCAR 09,1,0K,Electronic Arts,E,33,7.733333333,2008
0,0,Sony Computer Entertainment,0K,Misc,530000,0K,0K,Jampack Vol. 2,1,0K,Sony Computer Entertainment,RP,0,0,1996
0,0,Hudson Soft,0K,Sports,530000,444K,0K,Virtual Soccer,1,0K,Hudson Soft,E,0,0,1993
0,0,Tecmo Koei,0K,Strategy,660000,444K,0K,Romance of the Three Kingdoms IV: Wall of Fire,1,0K,Tecmo Koei,RP,0,0,1994
0,0,Tecmo Koei,0K,Sports,530000,444K,0K,Winning Post,1,0K,Tecmo Koei,RP,0,0,1993
42,7.2,EA LA,0K,Shooter,530000,0K,0K,Medal of Honor: European Assault,1,0K,Electronic Arts,T,15,7,2005
73,7,Krome Studios,0K,Platform,840000,0K,0K,Ty the Tasmanian Tiger 2: Bush Rescue,1,0K,Electronic Arts,E,37,8.533333333,2004
45,6.75,SCEA Sports Studio,0K,Sports,750000,0K,0K,NBA 06,1,0K,Sony Computer Entertainment,E,35,5.85,2005
0,0,Nintendo,0K,Role-Playing,530000,0K,0K,Inazuma Eleven,1,0K,Nintendo,E,0,0,2008
57,7.2,Monster Games Inc.,0K,Racing,530000,0K,0K,Excite Truck,1,0K,Nintendo,E,83,8.4,2006
0,0,Capcom,0K,Adventure,530000,0K,0K,Phoenix Wright: Ace Attorney - Justice for All,1,0K,Capcom,T,0,0,2006
13,6.9,Konami,0K,Role-Playing,530000,444K,0K,Magician's Quest: Mysterious Times,1,0K,Konami Digital Entertainment,E10+,9,7.6,2008
0,0,Nintendo,0K,Action,870000,0K,0K,Mario & Sonic at the Rio 2016 Olympic Games,1,0K,Nintendo,E,0,0,2016
61,6.833333333,Keen Games,0K,Action,1710000,0K,0K,G-Force,1,0K,Disney Interactive Studios,E10+,31,8.08,2009
0,0,SquareSoft,0K,Strategy,530000,444K,0K,Front Mission 2,1,0K,SquareSoft,T,0,0,1997
62,8.8,Blizzard Entertainment,0K,Strategy,530000,0K,0K,StarCraft II: Legacy of the Void,1,0K,Activision,T,833,8.3,2015
24,6.9,Rockstar Toronto,0K,Action,530000,0K,0K,Oni,1,0K,Take-Two Interactive,T,22,7.8,2001
91,4.55,GRIN,0K,Shooter,880000,0K,0K,Terminator Salvation,1,0K,Warner Bros. Interactive Entertainment,T,123,4.45,2009
75,6.8,Juice Games,0K,Racing,710000,0K,0K,Juiced,1,0K,THQ,T,39,8.4,2005
143,8.333333333,Rockstar Toronto,0K,Action,1080000,0K,0K,The Warriors,1,0K,Take-Two Interactive,M,114,8.166666667,2005
0,0,Namco Bandai Games,0K,Sports,530000,444K,0K,J-League Soccer: Prime Goal 2,1,0K,Namco Bandai Games,E,0,0,1994
56,7.6,Q-Games,0K,Shooter,530000,0K,0K,Star Fox Command,1,0K,Nintendo,E10+,56,7.3,2006
0,0,Nintendo,0K,Sports,530000,0K,0K,Wayne Gretzky's 3D Hockey,1,0K,Nintendo,E,0,0,1996
0,0,Aruze Corp,0K,Misc,530000,444K,0K,Pachi-Slot Aruze Oukoku 4,1,0K,Aruze Corp,RP,0,0,2000
21,6.6,Raster,0K,Shooter,530000,0K,0K,Return to Castle Wolfenstein: Operation Resurrection,1,0K,Activision,M,23,8,2003
21,8.1,Camelot Software Planning,0K,Sports,520000,0K,0K,Mario Tennis: Power Tour,1,0K,Nintendo,E,25,8,2005
24,8.2,Vivarium,0K,Simulation,520000,444K,0K,Seaman,1,0K,Sega,T,16,8.4,1999
8,5.5,VU Games,0K,Adventure,520000,0K,0K,The Grinch,1,0K,Konami Digital Entertainment,E,0,0,1999
0,0,Electronic Arts,0K,Simulation,520000,0K,0K,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,1,0K,Electronic Arts,E,0,0,2010
165,7.833333333,Monolith Productions,0K,Shooter,1060000,0K,0K,F.E.A.R. 2: Project Origin,1,0K,Warner Bros. Interactive Entertainment,M,732,7.9,2009
27,6.9,ChunSoft,0K,Role-Playing,920000,444K,0K,Mystery Dungeon: Shiren the Wanderer,1,0K,Sega,E,21,8.2,2006
15,4.1,MTO,0K,Racing,520000,0K,0K,GT Pro Series,1,0K,Ubisoft,E,21,4,2006
15,8.9,TOSE,0K,Role-Playing,520000,0K,0K,Final Fantasy Chronicles,1,0K,Square,T,37,9.1,2001
19,7.3,Sony Bend,0K,Shooter,520000,0K,0K,Syphon Filter 3,1,0K,Sony Computer Entertainment,M,36,8.5,2001
46,6.8,Bandai Namco Games,0K,Role-Playing,520000,0K,0K,Tales of Symphonia: Dawn of the New World,1,0K,Namco Bandai Games,T,93,7.1,2008
61,8.6,Namco,0K,Puzzle,520000,0K,0K,We Love Katamari,1,0K,Electronic Arts,E,51,8.9,2005
26,7.9,Double Fine Productions,0K,Misc,520000,0K,0K,Sesame Street: Once Upon A Monster,1,0K,Warner Bros. Interactive Entertainment,E,22,6.9,2011
12,5.6,"Machatin, Inc.",0K,Simulation,520000,0K,0K,We Cheer,1,0K,505 Games,E10+,13,7.3,2008
0,0,Capcom,0K,Platform,520000,0K,0K,Mega Man 6,1,0K,Capcom,T,0,0,1993
59,6.05,EA Tiburon,0K,Action,790000,0K,0K,Rory McIlroy PGA Tour,1,0K,Electronic Arts,E,155,4,2015
21,6.5,SCEE London Studio,0K,Misc,520000,0K,0K,SingStar Dance,1,0K,Sony Computer Entertainment,T,8,3.9,2010
0,0,Capcom,0K,Fighting,520000,0K,0K,Rival Schools: United By Fate,1,0K,Capcom,T,0,0,1998
94,7.066666667,"City Interactive, Deck 13",0K,Role-Playing,770000,0K,0K,Lords of the Fallen,1,0K,Square Enix,M,1174,6.733333333,2014
0,0,Sega,0K,Sports,520000,444K,0K,J-League Pro Soccer Club o Tsukurou! 3,1,0K,Sega,T,0,0,2003
217,7.557142857,Crystal Dynamics,0K,Action,1650000,0K,0K,Tomb Raider: Legend,1,0K,Eidos Interactive,T,482,7.6,2006
64,8.2,Io Interactive,0K,Shooter,880000,0K,0K,Freedom Fighters,1,0K,Electronic Arts,T,92,8.133333333,2003
61,7.4,"Climax Group, Climax Studios",0K,Action,590000,0K,0K,Silent Hill: Origins,1,0K,Konami Digital Entertainment,M,166,7.6,2007
44,6.8,Volition Inc.,0K,Action,810000,0K,0K,The Punisher,1,0K,THQ,M,56,8.2,2005
72,7.3,HAL Labs,0K,Platform,520000,0K,0K,Kirby and the Rainbow Curse,1,0K,Nintendo,E,227,8,2015
0,0,SquareSoft,0K,Strategy,520000,0K,0K,Front Mission 3,1,0K,SquareSoft,T,0,0,1999
0,0,Nintendo,0K,Misc,520000,444K,0K,Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,1,0K,Nintendo,E,0,0,2006
126,8,EA Canada,0K,Sports,1060000,0K,0K,SSX On Tour,1,0K,Electronic Arts,E,94,7.9,2005
